dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude,Year
2008-08-01,26.831,0.383,Bombay,India,18.48N,72.68E,2008
2008-09-01,27.193,0.255,Bombay,India,18.48N,72.68E,2008
2008-10-01,28.655,0.431,Bombay,India,18.48N,72.68E,2008
2008-11-01,28.511999999999997,0.6459999999999999,Bombay,India,18.48N,72.68E,2008
2008-12-01,27.435,0.495,Bombay,India,18.48N,72.68E,2008
2009-01-01,25.783,0.207,Bombay,India,18.48N,72.68E,2009
2009-02-01,25.766,0.674,Bombay,India,18.48N,72.68E,2009
2009-03-01,27.193,0.603,Bombay,India,18.48N,72.68E,2009
2009-04-01,28.936,0.5529999999999999,Bombay,India,18.48N,72.68E,2009
2009-05-01,29.735000000000007,0.173,Bombay,India,18.48N,72.68E,2009
2009-06-01,29.548,0.46,Bombay,India,18.48N,72.68E,2009
2009-07-01,27.385,0.231,Bombay,India,18.48N,72.68E,2009
2009-08-01,27.852,0.282,Bombay,India,18.48N,72.68E,2009
2009-09-01,28.173000000000002,0.166,Bombay,India,18.48N,72.68E,2009
2009-10-01,28.396,0.28600000000000003,Bombay,India,18.48N,72.68E,2009
2009-11-01,28.324,0.242,Bombay,India,18.48N,72.68E,2009
2009-12-01,27.043000000000003,0.227,Bombay,India,18.48N,72.68E,2009
2010-01-01,26.12,0.491,Bombay,India,18.48N,72.68E,2010
2010-02-01,25.615,0.411,Bombay,India,18.48N,72.68E,2010
2010-03-01,27.362,0.48,Bombay,India,18.48N,72.68E,2010
2010-04-01,29.178,0.298,Bombay,India,18.48N,72.68E,2010
2010-05-01,30.682,0.28,Bombay,India,18.48N,72.68E,2010
2010-06-01,28.881,0.184,Bombay,India,18.48N,72.68E,2010
2010-07-01,27.364,0.258,Bombay,India,18.48N,72.68E,2010
2010-08-01,27.279,0.213,Bombay,India,18.48N,72.68E,2010
2010-09-01,27.587,0.441,Bombay,India,18.48N,72.68E,2010
2010-10-01,28.774,0.249,Bombay,India,18.48N,72.68E,2010
2010-11-01,28.883000000000003,0.35200000000000004,Bombay,India,18.48N,72.68E,2010
2010-12-01,25.46,0.276,Bombay,India,18.48N,72.68E,2010
2000-01-01,19.195999999999998,0.233,Calcutta,India,23.31N,88.25E,2000
2000-02-01,21.275,0.163,Calcutta,India,23.31N,88.25E,2000
2000-03-01,26.881,0.299,Calcutta,India,23.31N,88.25E,2000
2000-04-01,30.165,0.114,Calcutta,India,23.31N,88.25E,2000
2000-05-01,30.245,0.315,Calcutta,India,23.31N,88.25E,2000
2000-06-01,29.861,0.29100000000000004,Calcutta,India,23.31N,88.25E,2000
2000-07-01,29.32,0.305,Calcutta,India,23.31N,88.25E,2000
2000-08-01,29.694000000000003,0.336,Calcutta,India,23.31N,88.25E,2000
2000-09-01,28.846,0.238,Calcutta,India,23.31N,88.25E,2000
2000-10-01,28.017,0.198,Calcutta,India,23.31N,88.25E,2000
2000-11-01,24.668000000000003,0.194,Calcutta,India,23.31N,88.25E,2000
2000-12-01,19.727999999999998,0.139,Calcutta,India,23.31N,88.25E,2000
2001-01-01,18.22,0.235,Calcutta,India,23.31N,88.25E,2001
2001-02-01,22.654,0.379,Calcutta,India,23.31N,88.25E,2001
2001-03-01,26.858,0.35,Calcutta,India,23.31N,88.25E,2001
2001-04-01,30.191999999999997,0.253,Calcutta,India,23.31N,88.25E,2001
2001-05-01,30.142,0.191,Calcutta,India,23.31N,88.25E,2001
2001-06-01,28.899,0.172,Calcutta,India,23.31N,88.25E,2001
2001-07-01,28.989,0.236,Calcutta,India,23.31N,88.25E,2001
2001-08-01,29.773000000000003,0.18600000000000005,Calcutta,India,23.31N,88.25E,2001
2001-09-01,29.6,0.269,Calcutta,India,23.31N,88.25E,2001
2001-10-01,27.925,0.309,Calcutta,India,23.31N,88.25E,2001
2001-11-01,25.146,0.597,Calcutta,India,23.31N,88.25E,2001
2001-12-01,19.784,0.396,Calcutta,India,23.31N,88.25E,2001
2002-01-01,19.676,0.229,Calcutta,India,23.31N,88.25E,2002
2002-02-01,22.625,0.272,Calcutta,India,23.31N,88.25E,2002
2002-03-01,27.406,0.563,Calcutta,India,23.31N,88.25E,2002
2002-04-01,29.798000000000002,0.453,Calcutta,India,23.31N,88.25E,2002
2002-05-01,30.845,0.359,Calcutta,India,23.31N,88.25E,2002
2002-06-01,30.001,0.17600000000000002,Calcutta,India,23.31N,88.25E,2002
2002-07-01,29.971999999999998,0.55,Calcutta,India,23.31N,88.25E,2002
2002-08-01,29.083000000000002,0.285,Calcutta,India,23.31N,88.25E,2002
2002-09-01,28.866,0.185,Calcutta,India,23.31N,88.25E,2002
2002-10-01,27.616,0.508,Calcutta,India,23.31N,88.25E,2002
2002-11-01,24.046,0.618,Calcutta,India,23.31N,88.25E,2002
2002-12-01,20.513,0.374,Calcutta,India,23.31N,88.25E,2002
2003-01-01,17.813000000000006,0.736,Calcutta,India,23.31N,88.25E,2003
2003-02-01,23.065,0.667,Calcutta,India,23.31N,88.25E,2003
2003-03-01,26.173,0.362,Calcutta,India,23.31N,88.25E,2003
2003-04-01,30.571,0.598,Calcutta,India,23.31N,88.25E,2003
2003-05-01,31.34,0.244,Calcutta,India,23.31N,88.25E,2003
2003-06-01,30.086,0.219,Calcutta,India,23.31N,88.25E,2003
2003-07-01,29.425,0.193,Calcutta,India,23.31N,88.25E,2003
2003-08-01,29.629,0.259,Calcutta,India,23.31N,88.25E,2003
2003-09-01,29.223000000000003,0.336,Calcutta,India,23.31N,88.25E,2003
2003-10-01,27.536,0.416,Calcutta,India,23.31N,88.25E,2003
2003-11-01,23.92,0.4320000000000001,Calcutta,India,23.31N,88.25E,2003
2003-12-01,19.955,0.425,Calcutta,India,23.31N,88.25E,2003
2004-01-01,18.660999999999998,0.51,Calcutta,India,23.31N,88.25E,2004
2004-02-01,22.416,0.381,Calcutta,India,23.31N,88.25E,2004
2004-03-01,28.451999999999998,0.225,Calcutta,India,23.31N,88.25E,2004
2004-04-01,29.587,0.5820000000000001,Calcutta,India,23.31N,88.25E,2004
2004-05-01,32.045,0.302,Calcutta,India,23.31N,88.25E,2004
2004-06-01,30.153000000000002,0.391,Calcutta,India,23.31N,88.25E,2004
2004-07-01,29.123,0.459,Calcutta,India,23.31N,88.25E,2004
2004-08-01,29.399,0.634,Calcutta,India,23.31N,88.25E,2004
2004-09-01,28.883000000000003,0.121,Calcutta,India,23.31N,88.25E,2004
2004-10-01,26.72,0.436,Calcutta,India,23.31N,88.25E,2004
2004-11-01,23.552,0.321,Calcutta,India,23.31N,88.25E,2004
2004-12-01,20.621,0.313,Calcutta,India,23.31N,88.25E,2004
2005-01-01,19.340999999999998,0.398,Calcutta,India,23.31N,88.25E,2005
2005-02-01,23.576,0.17600000000000002,Calcutta,India,23.31N,88.25E,2005
2005-03-01,27.695,0.493,Calcutta,India,23.31N,88.25E,2005
2005-04-01,30.152,0.373,Calcutta,India,23.31N,88.25E,2005
2005-05-01,31.061999999999998,0.229,Calcutta,India,23.31N,88.25E,2005
2005-06-01,31.595,0.442,Calcutta,India,23.31N,88.25E,2005
2005-07-01,28.833000000000002,0.329,Calcutta,India,23.31N,88.25E,2005
2005-08-01,29.485,0.36,Calcutta,India,23.31N,88.25E,2005
2005-09-01,29.398000000000003,0.47,Calcutta,India,23.31N,88.25E,2005
2005-10-01,26.943,0.244,Calcutta,India,23.31N,88.25E,2005
2005-11-01,22.916,0.341,Calcutta,India,23.31N,88.25E,2005
2005-12-01,19.754,0.234,Calcutta,India,23.31N,88.25E,2005
2006-01-01,19.269,0.307,Calcutta,India,23.31N,88.25E,2006
2006-02-01,24.98,0.319,Calcutta,India,23.31N,88.25E,2006
2006-03-01,27.601999999999997,0.331,Calcutta,India,23.31N,88.25E,2006
2006-04-01,30.323,0.255,Calcutta,India,23.31N,88.25E,2006
2006-05-01,30.761999999999997,0.202,Calcutta,India,23.31N,88.25E,2006
2006-06-01,30.101,0.267,Calcutta,India,23.31N,88.25E,2006
2006-07-01,29.523000000000003,0.457,Calcutta,India,23.31N,88.25E,2006
2006-08-01,29.163,0.309,Calcutta,India,23.31N,88.25E,2006
2006-09-01,29.391,0.271,Calcutta,India,23.31N,88.25E,2006
2006-10-01,28.04,0.34600000000000003,Calcutta,India,23.31N,88.25E,2006
2006-11-01,24.175,0.284,Calcutta,India,23.31N,88.25E,2006
2006-12-01,20.506,0.5379999999999999,Calcutta,India,23.31N,88.25E,2006
2007-01-01,18.959000000000003,0.29100000000000004,Calcutta,India,23.31N,88.25E,2007
2007-02-01,22.06,0.244,Calcutta,India,23.31N,88.25E,2007
2007-03-01,26.415000000000006,0.209,Calcutta,India,23.31N,88.25E,2007
2007-04-01,30.511,0.22,Calcutta,India,23.31N,88.25E,2007
2007-05-01,31.381,0.29100000000000004,Calcutta,India,23.31N,88.25E,2007
2007-06-01,30.287,0.251,Calcutta,India,23.31N,88.25E,2007
2007-07-01,29.042,0.318,Calcutta,India,23.31N,88.25E,2007
2007-08-01,29.887,0.388,Calcutta,India,23.31N,88.25E,2007
2007-09-01,29.111,0.278,Calcutta,India,23.31N,88.25E,2007
2007-10-01,27.527,0.199,Calcutta,India,23.31N,88.25E,2007
2007-11-01,24.253,0.324,Calcutta,India,23.31N,88.25E,2007
2007-12-01,19.582,0.312,Calcutta,India,23.31N,88.25E,2007
2008-01-01,19.065,0.337,Calcutta,India,23.31N,88.25E,2008
2008-02-01,20.805,0.205,Calcutta,India,23.31N,88.25E,2008
2008-03-01,27.880000000000006,0.336,Calcutta,India,23.31N,88.25E,2008
2008-04-01,30.538,0.344,Calcutta,India,23.31N,88.25E,2008
2008-05-01,31.134,0.235,Calcutta,India,23.31N,88.25E,2008
2008-06-01,29.111,0.221,Calcutta,India,23.31N,88.25E,2008
2008-07-01,28.851999999999997,0.299,Calcutta,India,23.31N,88.25E,2008
2008-08-01,29.284000000000002,0.263,Calcutta,India,23.31N,88.25E,2008
2008-09-01,29.087,0.252,Calcutta,India,23.31N,88.25E,2008
2008-10-01,27.422,0.264,Calcutta,India,23.31N,88.25E,2008
2008-11-01,24.226999999999997,0.272,Calcutta,India,23.31N,88.25E,2008
2008-12-01,20.863000000000003,0.198,Calcutta,India,23.31N,88.25E,2008
2009-01-01,20.430999999999997,0.361,Calcutta,India,23.31N,88.25E,2009
2009-02-01,23.564,0.16699999999999998,Calcutta,India,23.31N,88.25E,2009
2009-03-01,27.711,0.203,Calcutta,India,23.31N,88.25E,2009
2009-04-01,31.778000000000002,0.381,Calcutta,India,23.31N,88.25E,2009
2009-05-01,30.585,0.285,Calcutta,India,23.31N,88.25E,2009
2009-06-01,31.665,0.353,Calcutta,India,23.31N,88.25E,2009
2009-07-01,29.575,0.498,Calcutta,India,23.31N,88.25E,2009
2009-08-01,29.533,0.338,Calcutta,India,23.31N,88.25E,2009
2009-09-01,29.626,0.275,Calcutta,India,23.31N,88.25E,2009
2009-10-01,27.273000000000003,0.251,Calcutta,India,23.31N,88.25E,2009
2009-11-01,24.281,0.226,Calcutta,India,23.31N,88.25E,2009
2009-12-01,19.817,0.194,Calcutta,India,23.31N,88.25E,2009
2010-01-01,17.503,0.436,Calcutta,India,23.31N,88.25E,2010
2010-02-01,22.959,0.105,Calcutta,India,23.31N,88.25E,2010
2010-03-01,29.451,0.303,Calcutta,India,23.31N,88.25E,2010
2010-04-01,32.318000000000005,0.417,Calcutta,India,23.31N,88.25E,2010
2010-05-01,31.308000000000003,0.202,Calcutta,India,23.31N,88.25E,2010
2010-06-01,31.075,0.397,Calcutta,India,23.31N,88.25E,2010
2010-07-01,29.979,0.421,Calcutta,India,23.31N,88.25E,2010
2010-08-01,30.226,0.379,Calcutta,India,23.31N,88.25E,2010
2010-09-01,29.536,0.18600000000000005,Calcutta,India,23.31N,88.25E,2010
2010-10-01,28.071,0.223,Calcutta,India,23.31N,88.25E,2010
2010-11-01,25.436999999999998,0.268,Calcutta,India,23.31N,88.25E,2010
2010-12-01,19.602999999999998,0.21600000000000005,Calcutta,India,23.31N,88.25E,2010
2000-01-01,15.201,0.512,Delhi,India,28.13N,77.27E,2000
2000-02-01,16.387999999999998,0.385,Delhi,India,28.13N,77.27E,2000
2000-03-01,22.921,0.31,Delhi,India,28.13N,77.27E,2000
2000-04-01,31.266,0.3670000000000001,Delhi,India,28.13N,77.27E,2000
2000-05-01,34.524,0.892,Delhi,India,28.13N,77.27E,2000
2000-06-01,33.074000000000005,0.317,Delhi,India,28.13N,77.27E,2000
2000-07-01,30.925,0.43,Delhi,India,28.13N,77.27E,2000
2000-08-01,30.687,0.27,Delhi,India,28.13N,77.27E,2000
2000-09-01,30.083000000000002,0.345,Delhi,India,28.13N,77.27E,2000
2000-10-01,28.164,0.237,Delhi,India,28.13N,77.27E,2000
2000-11-01,22.445,0.451,Delhi,India,28.13N,77.27E,2000
2000-12-01,16.902,0.254,Delhi,India,28.13N,77.27E,2000
2001-01-01,14.197000000000001,0.329,Delhi,India,28.13N,77.27E,2001
2001-02-01,18.882,0.612,Delhi,India,28.13N,77.27E,2001
2001-03-01,23.918000000000003,0.565,Delhi,India,28.13N,77.27E,2001
2001-04-01,29.155,0.268,Delhi,India,28.13N,77.27E,2001
2001-05-01,33.541000000000004,0.229,Delhi,India,28.13N,77.27E,2001
2001-06-01,31.870000000000005,0.342,Delhi,India,28.13N,77.27E,2001
2001-07-01,30.888,0.584,Delhi,India,28.13N,77.27E,2001
2001-08-01,30.832,0.198,Delhi,India,28.13N,77.27E,2001
2001-09-01,30.92,0.332,Delhi,India,28.13N,77.27E,2001
2001-10-01,27.686999999999998,0.222,Delhi,India,28.13N,77.27E,2001
2001-11-01,21.805999999999997,0.257,Delhi,India,28.13N,77.27E,2001
2001-12-01,16.659000000000002,0.672,Delhi,India,28.13N,77.27E,2001
2002-01-01,14.73,0.489,Delhi,India,28.13N,77.27E,2002
2002-02-01,17.741999999999994,0.361,Delhi,India,28.13N,77.27E,2002
2002-03-01,24.459,0.219,Delhi,India,28.13N,77.27E,2002
2002-04-01,30.945,0.412,Delhi,India,28.13N,77.27E,2002
2002-05-01,35.23600000000001,0.336,Delhi,India,28.13N,77.27E,2002
2002-06-01,34.728,0.443,Delhi,India,28.13N,77.27E,2002
2002-07-01,34.672,0.77,Delhi,India,28.13N,77.27E,2002
2002-08-01,31.075,0.211,Delhi,India,28.13N,77.27E,2002
2002-09-01,29.175,0.821,Delhi,India,28.13N,77.27E,2002
2002-10-01,27.633000000000003,0.46,Delhi,India,28.13N,77.27E,2002
